YEAR,LATITUDE,LONGITUDE,GENERAL_CAUSE,START_DATE,FUEL_TYPE
2006,56.33165,-112.39115,Lightning,2006-06-28 14:00:00,C2
2006,57.396667,-112.6755,Lightning,2006-06-28 16:42:00,C2
2006,55.345417,-117.8251,Lightning,2006-06-28 17:00:00,M2
2006,57.2894,-114.8199,Lightning,2006-06-28 00:00:00,C2
2006,53.7046,-116.096483,Lightning,2006-06-28 20:00:00,C2
2006,55.880183,-116.893333,Lightning,2006-06-28 18:00:00,C2
2006,56.065783,-110.985917,Lightning,2006-06-28 17:20:00,M2
2006,56.252767,-110.824617,Lightning,2006-06-28 19:10:00,C2
2006,53.577433,-116.670933,Lightning,2006-06-28 19:25:00,M2
2006,56.2161,-111.1718,Lightning,2006-06-28 17:00:00,C1
2006,56.103833,-116.078833,Lightning,2006-06-28 18:00:00,C2
2006,56.858167,-115.2445,Lightning,2006-07-09 14:32:00,C2
2006,56.274417,-114.157783,Recreation,2006-06-22 17:10:00,O1b
2006,51.791,-114.740167,Resident,2006-07-09 20:00:00,S1
2006,53.42855,-117.304983,Lightning,2006-07-03 15:45:00,C2
2006,53.391667,-116.790617,Lightning,2006-07-03 18:30:00,C2
2006,54.367983,-115.87275,Lightning,2006-07-09 20:00:00,C2
2006,54.808033,-115.7952,Lightning,2006-07-03 15:32:00,C2
2006,53.330133,-115.5509,Lightning,2006-07-09 21:00:00,S1
2006,54.25285,-116.218867,Lightning,2006-06-27 17:30:00,C2
2006,54.615383,-111.6132,Lightning,2006-07-23 14:05:00,C2
2006,54.085167,-116.037833,Lightning,2006-07-22 01:00:00,M2
2006,53.288717,-116.843133,Lightning,2006-07-22 17:50:00,C2
2006,53.220817,-116.773217,Lightning,2006-07-23 17:00:00,C2
2006,56.329073,-118.140766,Resident,2006-07-23 16:50:00,O1b
2006,53.112217,-116.49075,Lightning,2006-07-23 17:45:00,C2
2006,52.999267,-116.5099,Lightning,2006-07-23 18:00:00,C3
2006,54.796317,-118.555733,Lightning,2006-07-04 19:00:00,M2
2006,52.953867,-116.629683,Lightning,2006-07-23 19:15:00,C1
2006,52.998667,-116.684217,Lightning,2006-07-23 18:00:00,C3
2006,55.8607,-111.797533,Lightning,2006-07-23 20:30:00,C1
